-0.85626837467843240000	63596.58366956548574730000
-1.02397844129879540000	63645.80765984871954220000
-1.26650191548784370000	63719.34538062819919680000
-1.46441537951535940000	64304.56620148586875270000
-1.66337049237940330000	64111.79341323971607690000
-0.44147853374760930000	64081.01147936060098230000
-1.03781103829498920000	63618.38074406873174300000
-0.05429178972581380000	62696.73562198052895890000
0.47423872328957010000	63813.60330550776261710000
1.59220633350588790000	64090.30917761953683860000
0.35199927823089870000	63849.82858376986528800000
0.02960058114566420000	63513.67061589583293150000
0.15932365013140390000	63327.14338172650811290000
0.46473156801249780000	63201.74652143470134210000
0.53649024566713500000	63152.54397021497811420000
0.43564104678931040000	63003.92345720165784210000
0.41645013964567850000	62949.45378014595687120000
0.44647812031876800000	62479.31491097517435980000
0.48297901245351450000	62469.58234478236472180000
-1.46893413156720720000	62661.59148997803752780000
-1.78367833897840080000	62714.05447596694199820000
-1.39902126630664980000	62805.78842978764054100000
-0.54369054170070440000	62952.07278757076181300000
-1.52323456459878700000	62494.07280394742998640000
-1.46713057526201160000	62652.54467966022342270000
