-0.85626837467843240000	2024-05-07 14:10:31
-1.02397844129879540000	2024-05-07 15:10:40
-1.26650191548784370000	2024-05-07 16:10:31
-1.46441537951535940000	2024-05-07 17:10:32
-1.66337049237940330000	2024-05-07 18:10:36
-0.44147853374760930000	2024-05-07 19:10:31
-1.03781103829498920000	2024-05-07 20:10:47
-0.05429178972581380000	2024-05-07 21:10:27
0.47423872328957010000	2024-05-07 22:10:02
1.59220633350588790000	2024-05-07 23:10:42
0.35199927823089870000	2024-05-08 00:10:31
0.02960058114566420000	2024-05-08 01:10:32
0.15932365013140390000	2024-05-08 02:10:23
0.46473156801249780000	2024-05-08 03:10:31
0.53649024566713500000	2024-05-08 04:10:34
0.43564104678931040000	2024-05-08 05:10:33
0.41645013964567850000	2024-05-08 06:10:37
0.44647812031876800000	2024-05-08 07:10:32
0.48297901245351450000	2024-05-08 08:10:31
-1.46893413156720720000	2024-05-08 09:10:30
-1.78367833897840080000	2024-05-08 10:10:30
-1.39902126630664980000	2024-05-08 11:10:46
-0.54369054170070440000	2024-05-08 12:10:37
-1.52323456459878700000	2024-05-08 13:10:32
-1.46713057526201160000	2024-05-08 14:10:45
